id,creation_mode,error,dem_fp,lamb,num_leaves,min_data_in_leaf,max_depth,learning_rate,n_estimators,feature_fraction
CDCLY7TSTR,inicialization,0.21666251466230158,0.025155412050696803,0.9471685475016011,16,9,8,0.09864093245942825,173,0.9559678202131374
DIVCZQ3WWR,inicialization,0.267271325962969,0.02303995249494331,0.4947502156030812,14,37,8,0.02944756453205552,188,0.24702256603559555
THI2JNXH84,inicialization,0.23658020302126936,0.025634173950156807,0.028814076224430996,8,34,14,0.14023809614362157,150,0.15735217838161042
1ZI1LXWVYA,inicialization,0.27740518479818044,0.021024698918146564,0.06919462519140585,24,32,2,0.13901408644109364,81,0.25093204097367616
JNLRNZZ1L6,inicialization,0.21808611871995764,0.02767911818738518,0.5009828471278472,42,8,17,0.07990540474729518,143,0.540216442175662
GE1CP8D3H1,inicialization,0.22123425800236518,0.027460149566701925,0.1901740134698705,12,32,9,0.18337052677201057,179,0.9268459757325599
0QNLRFW487,inicialization,0.2524705822190453,0.02585314257084006,0.20143174665427566,8,29,20,0.0782445609919844,174,0.15913412529784352
G5QDPJTP9U,inicialization,0.22987214186349103,0.02241273729332517,0.2758091009538691,31,38,5,0.13204732887373993,82,0.5456543314943257
Y26TC3FTGO,inicialization,0.308015660237434,0.010269257176789327,0.10380057870493575,6,2,20,0.025940642087509534,63,0.47132990466501656
7HVUZQCI6Z,inicialization,0.22759300998629772,0.028889012599974017,0.4302521138456954,59,19,15,0.03182510937486529,154,0.9917909285500045
T3CT0PCLXY,inicialization,0.21977430117528995,0.019373155931637256,0.6739349047145466,27,26,11,0.06362568564606629,162,0.6822535846558571
8Q8EJZN8RC,inicialization,0.22396710871895142,0.027534376217780994,0.6800955898833336,58,36,18,0.08815736110656798,56,0.920567354480692
IFJA0DNZB3,inicialization,0.219073496811509,0.037926107368850784,0.5660253952843892,57,5,6,0.17137788833129342,180,0.23508951200436723
B99FA5HSJZ,inicialization,0.2167462850219185,0.02943457848540519,0.020276123364445953,25,26,17,0.1278493988059583,188,0.9213329964270172
TIVUXLB5R8,inicialization,0.3082936309242238,0.00953812466366049,0.5939155508875708,33,40,3,0.02034500043549234,122,0.6631505931915613
ZU8NHT7FBE,inicialization,0.24281638910015402,0.019265527287572602,0.20264366730440098,12,26,10,0.1256989869882893,58,0.25615403417615173
0I1S897MD5,inicialization,0.21816071640294565,0.027790458164003787,0.10837909039239191,18,34,5,0.1570122141120882,133,0.34491423156213363
C686AOJQ3P,inicialization,0.2723292533753886,0.013561209152146078,0.8806449593031275,10,16,15,0.030484604325859824,89,0.42129570237360003
Z6TPLRQNZN,inicialization,0.26853313920405186,0.022123253354116797,0.8103753697307982,23,22,2,0.08869996754690385,154,0.6458700272101118
MGHI1FTDCW,inicialization,0.2163070177139641,0.03357271428306334,0.23070773786064402,20,6,8,0.12754015004445565,118,0.5419907203550927
6IKN25X9IM,inicialization,0.230891771292688,0.025084896732171687,0.5068425702842806,23,12,8,0.11446079791323846,50,0.5044399408413776
34IVUVYWFX,inicialization,0.21999020669578861,0.02917849653918239,0.5153938015057865,54,21,17,0.10807947625825759,108,0.9681173438861911
6RDWE5K0JE,inicialization,0.2430374908641717,0.024390877544582384,0.4808968553058265,5,13,9,0.08307813401821625,191,0.9835271608017574
EE4I4D6VZV,inicialization,0.2410141157721134,0.02618345116814192,0.9234262944188258,6,37,18,0.07252863819810573,186,0.9945368297348418
T8B5NR1971,inicialization,0.22342296889933688,0.027864684815082853,0.41568071115478755,61,5,5,0.08145036166518081,162,0.4174220761735157
C52WY3JKGO,inicialization,0.24790393042992032,0.017109243073725623,0.8850679240940722,19,8,8,0.03791810106339808,78,0.6958294043475928
ZWJ0E6IOGS,inicialization,0.21716992794529744,0.0348531240141773,0.358096155337845,43,15,10,0.13024717720472148,97,0.36817748238751247
8VLS7WDBMI,inicialization,0.2516110071076183,0.016047801963294923,0.26332219513064703,58,11,7,0.02931764023235542,110,0.9560754385532659
LBZXLYRHXN,inicialization,0.24181114111890545,0.019926144482176323,0.23396331568699302,46,5,8,0.03799637840956404,92,0.8368084414767921
W0RP82R0WZ,inicialization,0.25558984047132816,0.0245727328397261,0.9916425281578094,7,11,6,0.09232384061570044,135,0.17746147377223442
WWVBIG77SM,inicialization,0.22579263874572109,0.02892612592551356,0.6960846563253646,29,9,3,0.15628169042677903,195,0.2713703401445312
GQMIJ8IBW3,inicialization,0.2187682293762453,0.028885301267420074,0.7563410210073026,52,28,13,0.14201907508359554,128,0.5675220634425413
Z5B86T66E5,inicialization,0.21684032365002803,0.030388390951771233,0.9357980213513172,42,22,12,0.08733623983969693,165,0.2858202279937744
C38TCJN0N8,inicialization,0.22008854743524897,0.028996641244038675,0.12017559605652839,43,9,8,0.14820780060939123,117,0.6304149291599283
DGA7G73X7M,inicialization,0.40344356790748137,0.013130694575887475,0.964556604309663,49,28,12,0.03593390336283474,65,0.15599571974473464
T429GVYTAA,inicialization,0.22555695933909758,0.024424279537567962,0.09116266366982417,37,34,7,0.06839034315503716,131,0.6367739320563469
488Y9OA82W,inicialization,0.21979775798077028,0.02852159067713262,0.6345820679719242,43,15,14,0.11094121705051711,105,0.7113649546661766
RIA5VW2K37,inicialization,0.2244863042056403,0.03393642487335077,0.9105125748749537,46,25,16,0.11158069476517012,171,0.5060410772560201
4SYB56D57E,inicialization,0.21939794448345906,0.02651004843288983,0.3924119557326816,11,36,12,0.17343706260041933,95,0.8032001164635544
LOW1ZVWOQ6,inicialization,0.22968263269763434,0.019632949210413995,0.7512273283086042,8,6,16,0.06373730315349999,198,0.3269277400812924
F0TUTPE6Z8,inicialization,0.22840789327170286,0.028488188684147042,0.3137565460996896,21,11,18,0.09647796121700394,76,0.32790574241350473
KIJ1Q2E1DR,inicialization,0.21618399864370064,0.03177642932694984,0.927860729649742,49,30,17,0.13015813846912075,196,0.38835539619194315
5BD41P3MSI,inicialization,0.21824940556250694,0.02647293510735029,0.9674220305207768,27,14,9,0.11943870970845652,132,0.39543359789391597
XAE0Q9UOTC,inicialization,0.22900958555505813,0.029000352576592628,0.5146739108527396,5,18,12,0.16804311791837526,152,0.2488422379693497
2IUX9QN82J,inicialization,0.22192553467747755,0.020215628421384697,0.7640181400463912,17,35,16,0.1526039226664812,58,0.9708921364496343
JJA3D0FPAF,inicialization,0.21755196366646268,0.02614262651004843,0.7353804839075575,25,12,11,0.1722372177263211,109,0.4201353873683785
9ASX9NOYS2,inicialization,0.21470472563681775,0.030714988216519135,0.38925423933768355,43,35,15,0.1990702709444268,163,0.3785189096060817
WGFYRH5EZ9,inicialization,0.22367093742238253,0.027352520922637274,0.23493470725848986,17,11,12,0.10634987910106795,82,0.5397991447990914
9791GW49ZJ,inicialization,0.22604271221731664,0.025266752027315403,0.6509643535715031,15,26,8,0.16671825807072033,94,0.315613495593453
TA9LBI8BD9,inicialization,0.22099384562201063,0.026253966486667037,0.6089185855325043,40,36,14,0.041987605015095374,156,0.6783735126151751
47LYIQKKLL,inicialization,0.2162096260244044,0.031045296813821004,0.3049586494881462,58,19,7,0.06909099071792965,189,0.9861087067837713
JRYC6CC0V6,inicialization,0.24582202175982704,0.021462636159513073,0.06838584455926011,39,11,10,0.01969708921043714,143,0.9067180377106968
AQDDFTQQ30,inicialization,0.2247680081620732,0.026840357030191688,0.2718229818772524,6,32,11,0.15131184837886147,184,0.30998494125353926
WWIIE5FWBP,inicialization,0.23624037132041842,0.020182226428399116,0.23918270759607496,21,14,17,0.0369104143737102,120,0.8285275999945305
EFL3THJMIA,inicialization,0.2381540917475471,0.02098758559260703,0.7989699281184884,59,26,6,0.02944540620551791,189,0.6275022408015787
4CUWQTFABQ,inicialization,0.235712996336633,0.03134220341813729,0.9802002399205415,24,34,7,0.10343738190113154,94,0.22446223212373467
K4UY1HDI54,inicialization,0.22510511280782508,0.025010670081092617,0.3432039476555675,29,13,12,0.08845070220610535,75,0.8522052254974574
5OZ7WFV15R,inicialization,0.22696046871706566,0.02296201451131028,0.8635565958633465,7,13,3,0.12101901767210935,184,0.6562062800775147
AWNT1N0W9V,inicialization,0.24292929033308308,0.020401195049082374,0.7965282260688882,29,34,2,0.19558557660809908,124,0.9798903016431351
22VQHQ3QRH,inicialization,0.21594257289636432,0.028265508730909834,0.8788842320869997,36,27,20,0.18108120884324577,63,0.6039658112404555
HZ2VZO6KPC,inicialization,0.21136018702914228,0.035728998496910316,0.5299137874282165,33,17,8,0.19633126646489013,197,0.35063221326589666
RWXVVNJ5PH,inicialization,0.25177067292965916,0.015609864721928407,0.6199602702006124,23,34,4,0.05795663407787917,121,0.7475147508978581
OJPPJUX2G4,inicialization,0.2238968416778273,0.026985098999795877,0.6526222592266402,31,10,8,0.10397656292154552,90,0.8775062203316515
O25KKB69RX,inicialization,0.21833810478494453,0.031449832062201935,0.6255068320871968,51,18,13,0.07115591797894348,165,0.41749402862669704
0609QC0T9H,inicialization,0.27101953573866777,0.018207797509695856,0.23518324133860913,54,20,2,0.19020704775759956,65,0.5161969629264789
4DLDZ7ZCJZ,inicialization,0.2997487748715808,0.016270481916532128,0.2756375956169598,2,12,5,0.1850110837443568,75,0.6314646646868239
FEVJQDB08I,inicialization,0.23935263645146942,0.02771994284547867,0.5135975323419428,50,35,11,0.04709257363315386,73,0.3967483003809098
0RF030UESR,inicialization,0.22271935341704174,0.02566757594314239,0.32100529461680516,23,5,19,0.0602013988779018,169,0.8480254329908051
Z1CZGL790R,inicialization,0.22326338344055874,0.023912115645122377,0.8065599317000645,24,39,16,0.03869399233255983,200,0.9479825643820983
NZVW3BVMFJ,inicialization,0.24340377748032482,0.02128078086436935,0.16380065105864572,33,35,8,0.04327176526580996,75,0.48700523717963895
KW89ESG7JW,inicialization,0.21829946418687085,0.02273933455807308,0.6747041169586467,47,4,17,0.05805834940357219,193,0.4702996091846141
WGHJ8KDMXF,inicialization,0.23433318301136064,0.03167251201543914,0.23087884314622864,32,25,19,0.13343413692755515,125,0.15786213403670982
9HYXTG0S7X,inicialization,0.3192639928126835,0.014444506299987009,0.0954540039701256,20,11,7,0.041427776664409444,65,0.187315978801664
JA45IAQCI3,inicialization,0.2629074656338648,0.02098758559260703,0.7647963819515166,3,12,7,0.11491613874247947,146,0.409635956671459
Z7EDF0G5D9,inicialization,0.23347123600521058,0.018790476720666555,0.8000588407975969,13,21,10,0.08060888371996654,78,0.9885006017924215
4ZTSR42VG3,inicialization,0.21573261951222,0.025337267345840526,0.033086965801432555,31,20,11,0.06407432231177825,193,0.772261103071083
L0SUFRBPIQ,inicialization,0.2222594941498247,0.027827571489543318,0.37822589699198816,14,11,17,0.09459279544538202,118,0.4773476901204774
MP1OGHNKKN,inicialization,0.22079838019468045,0.029182207871736345,0.11439969151921292,10,8,8,0.14286272549590592,131,0.5725356471886481
10C6CE9MJF,inicialization,0.30394171289949845,0.00953812466366049,0.929338788813209,11,34,3,0.016255109754193295,193,0.6970067610793346
GFKY3HGZJ4,inicialization,0.24206669604742148,0.019120785317968417,0.6332407437433268,36,7,17,0.05086418014572604,58,0.5337069885101621
PFURRSZMW2,inicialization,0.242653895902892,0.030061793687023327,0.8338508982724689,34,4,19,0.061415032915734975,188,0.12844858982966884
W5UAPONFZI,inicialization,0.25970280108505794,0.01663419250681957,0.742014431623597,45,20,4,0.10194574527514394,64,0.45604152631861616
D0IHRNJWU9,inicialization,0.23286788686921467,0.029293547848354955,0.4010218153148758,61,4,13,0.0720217664614913,111,0.21305126292691734
UCZI81ZFSP,inicialization,0.2516281054298891,0.02486592811148843,0.05833076400958237,51,13,2,0.15859265815951157,121,0.9737539026792911
TJ9SESITZF,inicialization,0.21659926542853403,0.03492363933270241,0.936122670208849,51,23,11,0.17268820088918602,149,0.524870674138864
J8V75P86OY,inicialization,0.2511449300553843,0.020475421700161443,0.07974660612090789,4,12,5,0.11042069035910375,126,0.5004393198884269
2LXTMBQWUZ,inicialization,0.21888803619280184,0.02526304069476145,0.23249588733331916,38,9,13,0.15594004332142036,92,0.8661353738618773
8JO5BUMT8L,inicialization,0.218977474722014,0.018642023418508416,0.1777239767180121,18,34,15,0.15612567652830048,70,0.8357129432122878
HBJR8VFZNG,inicialization,0.21904806123952714,0.027204067620479132,0.7003900799960576,15,25,20,0.09151685149773223,197,0.9179676495863955
BQSB8OSZD9,inicialization,0.22987214186349103,0.027133552301954016,0.41357619643704646,44,40,7,0.1917105217286385,108,0.15946301531923665
BW8IW35CGJ,inicialization,0.27716564534938726,0.022602015253576795,0.528559616637571,23,25,7,0.0428983042404967,63,0.3711979126723183
O6YMRSKTDY,inicialization,0.22961136149883976,0.021644491454656793,0.7737976944743263,14,36,15,0.05817890620754982,136,0.5389269105274838
DTLJIA7MQG,inicialization,0.24529879462817739,0.02435376421904285,0.7164715413244509,22,40,12,0.04606427250213899,85,0.4032883155756327
1JEFNTS5LI,inicialization,0.23339728347330857,0.02208242869602331,0.5841756523000817,61,32,17,0.03378582551685071,103,0.8932474080093145
XSK0EAF1MA,inicialization,0.22851126066925165,0.026584275083968895,0.6727437288291741,29,11,12,0.18612222110772167,179,0.10648720731480726
ST70OZNHR6,inicialization,0.2262304645802351,0.023912115645122377,0.6729599893005604,23,15,4,0.14402486599944228,118,0.3613626829997991
T3QNBYDMYA,inicialization,0.22099384562201063,0.026253966486667037,0.7136027093952584,35,40,6,0.10228593520216407,119,0.9186664976979001
RUDOFEES71,inicialization,0.21296767496023972,0.02614262651004843,0.6930335141495269,46,25,19,0.12682783255914234,120,0.33303262814454493
OTZIDLTD5J,inicialization,0.22181912238822044,0.03126797676705821,0.5466355648498347,12,13,4,0.17074411847953963,177,0.21360644450806052
0Y0S7LMQJT,inicialization,0.21922164928636534,0.03217725324277682,0.17917160465245463,29,33,13,0.1907076318073147,192,0.8537064885887692
NPIEU34SEI,inicialization,0.21528851565846707,0.029215609864721923,0.5838278561588484,57,8,19,0.17633453118289663,90,0.36025335545710435
17ND7K6XX7,inicialization,0.2188329875358952,0.03529106125554379,0.5507504572451868,29,17,14,0.1529134556879899,169,0.3704638181170702
I9XL8GPHSR,inicialization,0.2228076055486442,0.027497262892241456,0.6022078082674204,51,4,17,0.1846966742267669,88,0.21169705344609957
F5RROQ1LBC,inicialization,0.22484248108118843,0.025816029245300524,0.29495573285872,15,33,17,0.0917984105721935,83,0.5154545310667389
XYYF1KJVFT,inicialization,0.5154551506362335,1.0,0.08294970237472055,3,29,19,0.016418793233402992,128,0.21055441111674728
8ARR3LGGF2,inicialization,0.221239130057314,0.02416819759134517,0.7864361672221393,17,27,8,0.06393678040100209,159,0.5404917759904493
LJ5LAJIU2J,inicialization,0.23718873156297637,0.02958674312011728,0.08246407265782285,59,37,4,0.1096470532069826,120,0.18087862297285828
SH81ZBWB8O,inicialization,0.22613018972963705,0.025522833973538196,0.7249025273383761,46,10,7,0.04958777754860809,171,0.4961709518911782
0OXOO4OHBN,inicialization,0.2358114133373279,0.026769841711666572,0.295927869513125,48,8,6,0.12496665000230858,52,0.36367002159122974
9TERP4ODUA,inicialization,0.22701378630826696,0.029215609864721923,0.39661720217269036,47,19,15,0.1859359974460304,116,0.7521864787400351
JXM1FDACWO,inicialization,0.22927807749659324,0.02632819313774611,0.5908566498352055,50,16,14,0.05118211601651563,126,0.34886466839408115
D52BPDJFKT,inicialization,0.29136572729554067,0.020078309116888418,0.8495466214615863,33,15,10,0.02959526530832054,61,0.3727860909603211
H3KLR1TNFA,inicialization,0.23675543912903751,0.02014511310285958,0.39605088560546586,60,2,2,0.18883924849490502,155,0.7873087321299639
10REVY4OET,inicialization,0.28068426509735034,0.019744289187032606,0.931206207845608,3,4,7,0.08921983688282284,112,0.40712041897803
VPNVUX7CD0,inicialization,0.3103628341314235,0.022602015253576795,0.03863386623137721,61,36,11,0.04054689913644032,115,0.16418278280466608
OUW7ZYWPXY,inicialization,0.21600045515569166,0.03239993319601403,0.009967039647792997,29,8,6,0.17494765480664193,158,0.5339781047496885
PRDK0OWLUQ,inicialization,0.22349539664849905,0.026840357030191688,0.955095190316401,21,10,8,0.11986820851782491,91,0.38465364271373015
XUWTWXAYMP,inicialization,0.2426125413504685,0.016816047801963295,0.17727915961600083,18,15,8,0.027645908070469162,142,0.4721281324664163
PN88P5Z9GD,inicialization,0.2339016998455331,0.033246117018315424,0.3236894337224593,47,27,19,0.14292919152413533,62,0.22329443175247934
2Z6XTQG7C3,inicialization,0.22104446264191258,0.03024364898216705,0.3398662256588203,20,36,11,0.15447766711819338,146,0.19191490486366675
O7SIV4IYD0,inicialization,0.33693962051664283,0.010458535137040953,0.838648306606303,49,12,5,0.013228578943190482,180,0.21738382552467683
EFA12LX5T2,inicialization,0.23763378521936573,0.017584293640631667,0.7724750589236592,24,37,5,0.060034745783887525,115,0.8671060951589115
V0BVYCLI8H,inicialization,0.22539443710204965,0.03148323405518752,0.17156015599338248,58,32,18,0.16822318714572632,121,0.6330170235257535
2R4XG4WC2N,inicialization,0.23606155274831309,0.0269516970068103,0.9184815680174936,24,27,18,0.045452735072190296,155,0.284394609659482
WH9BV864NX,inicialization,0.22968688213729316,0.02878138395590937,0.32753421522376225,25,23,8,0.1544323664060854,125,0.17224893506387343
325FJB1PD3,inicialization,0.25043732587789425,0.014036259719052122,0.6842107702588334,45,31,7,0.0363354671943157,69,0.8112024216606021
XDK1BQTCH2,inicialization,0.32680504019633594,0.008187199614021413,0.39510197801135827,7,19,7,0.017050327042580693,187,0.23895799672009205
IS2NDSYTX0,inicialization,0.23321602318802837,0.02215665534710238,0.6422344298005074,26,38,9,0.07801632024195039,102,0.31671248946148944
JMZ6BL8V7P,inicialization,0.22072572577385952,0.03192488262910798,0.1059188554908781,14,9,4,0.1791012397259021,162,0.8467156191606496
J4POX2HRD1,inicialization,0.22691793277069894,0.024680361483790755,0.13712980545171938,49,18,19,0.041509377087261615,110,0.6493327052099535
TQRL2151ZT,inicialization,0.22186673363515974,0.03569188517137078,0.6029276567848441,51,8,6,0.14973785248603128,142,0.7715669894751638
AHHN8FHB4D,inicialization,0.2286510986853234,0.029946742377850763,0.06001424677897693,61,31,20,0.13580994259758322,199,0.6479626111121376
Z8549RZ2BM,inicialization,0.2140763097694014,0.032069624598712175,0.45011548336397134,21,31,5,0.14653120165803535,193,0.958231941873452
5YSFDHZTAX,inicialization,0.21785513939920842,0.030900554844216818,0.20660545024894428,16,38,20,0.1617494326263869,185,0.4354221588741033
59PFENGIZ3,inicialization,0.2160621376763171,0.034960752658241945,0.24856731832946954,49,24,18,0.16971307919557752,115,0.47266562942688584
FAR3JY6CRA,inicialization,0.21787549480246393,0.031045296813821004,0.8373802363691508,51,33,15,0.14419028603249762,88,0.4374215709323993
N3GTAODAUG,inicialization,0.2145806314376686,0.027604891536306117,0.2536648458223576,43,23,6,0.19011854526042105,132,0.47513888301926466
YPEXAS6W3K,inicialization,0.23098318633043635,0.025047783406632152,0.12906913180266144,8,25,9,0.10609319167771522,180,0.1923914066288887
ACSBOCKDJY,inicialization,0.22203310906063045,0.02489933010447401,0.3108651667822109,46,16,15,0.1168436209043054,65,0.5670344737511545
MY7J5N4PQ5,inicialization,0.2410994958144813,0.0185715080999833,0.0788500348863187,10,24,12,0.08449790586487414,76,0.4177574058213126
KB3BFCBHCG,inicialization,0.22342296889933688,0.029438289817959137,0.35305215477880825,22,14,19,0.13326701073421815,121,0.2948969395024023
47J1DA68G8,inicialization,0.2562539318199446,0.02944200115051309,0.06814419217058032,51,28,15,0.06446309587850194,86,0.2090456909158375
6D4K0BIS8H,inicialization,0.22125861858191997,0.03174302733396426,0.019749295366493724,30,34,4,0.18950773216987374,178,0.34010515255702856
NFNEFSE0JY,inicialization,0.2512323595025687,0.027682829519939136,0.028600224448253053,6,37,8,0.08731852357497726,192,0.12111615389270183
JLR38SBNVE,inicialization,0.2267861054507717,0.025597060624617266,0.9135281850633779,30,18,5,0.1597887022603468,57,0.8979025654974372
M5Q3QC3OXT,inicialization,0.23450654411975214,0.018315426153760507,0.5162769484124685,17,15,9,0.0570161503271985,96,0.8402366692392877
9CJW00XK4D,inicialization,0.23727456124183444,0.026695615060587506,0.20565322260309638,6,34,3,0.09438876177893796,173,0.6315898320132154
EWJGWGHJMS,inicialization,0.2559831045485128,0.01641522388613632,0.8085288939651222,60,8,4,0.09890254024457293,72,0.3952291335945376
KDL07UILA3,inicialization,0.2192782499998609,0.029579320455009377,0.09995507516570656,48,32,9,0.18577914146778804,161,0.35537566281888233
3X9FXC8IUC,inicialization,0.24242995999870565,0.017584293640631667,0.6403322238013693,24,5,13,0.034651479888484674,87,0.6252961300589481
75YSOPTCEQ,inicialization,0.2128209830522957,0.02848447735159309,0.38475900650903394,51,33,6,0.16163180635447874,181,0.3359388203908413
C0AVN6R5B8,inicialization,0.22733068802593703,0.023399951752676798,0.6716571073086425,54,8,16,0.027443489856317976,184,0.7005689875400416
70P2HHHN9A,mutation,0.21588317685619696,0.026580563751414946,0.48203732720105646,30,13,11,0.1546376227859581,139,0.8024737184995029
8OB8PLF0B8,crossover,0.2167514141105068,0.025411493996919596,0.2584635962617458,26,11,7,0.1354048339904611,128,0.7556068553273233
07JFU8C5Q5,crossover,0.21291058284963182,0.027166954294939594,0.4053128970101408,25,12,11,0.14576518062183402,149,0.46574000071609284
